2026-04-08 14:28:56.008916[INFO][DMMotor#4]         phase_resistance: 0.954745
2026-04-08 14:28:56.008921[INFO][DMMotor#4]         phase_inductance: 0.000367
2026-04-08 14:28:56.008927[INFO][DMMotor#4]             flux_linkage: 0.005287
2026-04-08 14:28:56.008932[INFO][DMMotor#4]               gear_ratio: 10.000000
2026-04-08 14:28:56.008937[INFO][DMMotor#4]              i_bandwidth: 1000.000000
2026-04-08 14:28:56.008944[INFO][DMMotor#4]             can_baudrate: 4
2026-04-08 14:28:56.008953[INFO][DMMotor#4]                  pos_max: 12.500000
2026-04-08 14:28:56.008958[INFO][DMMotor#4]          over_temp_thres: 100.000000
2026-04-08 14:28:56.008963[INFO][DMMotor#4]               torque_max: 10.000000
2026-04-08 14:28:56.008968[INFO][DMMotor#4]                direction: 1.000000
2026-04-08 14:28:56.008974[INFO][DMMotor#4]              ki_position: 0.000000
2026-04-08 14:28:56.008979[INFO][DMMotor#4]     number_of_pole_pairs: 14
2026-04-08 14:28:56.008984[INFO][DMMotor#4]                 kp_speed: 0.003875
2026-04-08 14:29:18.674828[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 14:29:18.674837[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 14:29:18.674842[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 14:29:18.852180[INFO][DMMotor#4]                      p_m: -1.611074
2026-04-08 14:29:18.852243[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 14:29:18.852264[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 14:29:18.852273[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 14:29:18.852281[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 14:29:18.852288[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 14:29:18.852295[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 14:29:18.852302[INFO][DMMotor#4]                  timeout: 0
2026-04-08 14:29:18.852312[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 14:29:18.852322[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 14:29:18.852329[INFO][DMMotor#4]             deceleration: -2.000000
